IDLink,SentimentTitle,SentimentHeadline
SSv4nCXmL2,0.094633445,0.099711023
wz4Pw2sO2E,0.019809927,0.012382776
JEcMs0ibCu,0.091690597,-0.070455735
DscsLUF9Jw,0.002773925,-0.032857712
5oQtdRjeXk,-0.185947758,-0.068210036
XhDrqZXW6K,-0.000591178,-0.050052112
paIqLGxnij,-0.185947758,-0.068210036
yXSkSjuOIW,-0.04216476,-0.074466022
hUk8Ljt4Q4,-0.015288871,-0.156507254
35l0u2MBNi,-0.007062929,0.038707902
OMags2bbia,0.035851301,-0.125428034
DT73CaoF16,0.039943748,-0.091277104
lYPQtyvwKB,0.027804612,-0.127860513
6KEWLoTIPm,-0.054308307,-0.057306428
VLZZqUU7aC,0.01714798,-0.028048365
M9S0dYI3wn,0.002409785,-0.045145981
y08MY8r05R,-0.101105205,-0.173281416
fJT0lFk5US,-0.005888187,-0.101027547
gsJXrwzsPZ,-0.027142196,0.142403108
i19TzLOLtj,-0.025730466,0.133924665
QCuGVTfebW,-0.010906117,0.006970217
40qJ0OJNUD,-0.043393195,-0.061037753
zv5So1mDgX,-0.185947758,-0.059731592
bRh8mB075s,0.029342188,0.012041858
w8LPvW9nhn,0.152003541,-0.129038942
jvl3BJ8gc4,0.018331646,-0.004504272
X9o8Lv4qAs,0.152003541,-0.129038942
CgERT2j9gv,0.018331646,0.011708569
Tatn7yGQRW,0.018331646,0.020187013
k8g0bIo9cW,0.031993418,-0.065774423
UH4T724wLF,-0.080962477,-0.111706626
Qbaeo0fGCb,0.099094886,-0.063719887
mWUwZFP3cP,-0.185947758,-0.059731592
fQyHDSn2zk,0.142128883,-0.148843246
X7OiDWElUl,0.019529322,0.097865958
Ucv0yJOoYs,0.001029312,-0.074577805
VO1gTOaWnT,-0.019866977,-0.001236218
gb0WdX855d,-0.000242641,-0.039030575
NDbHcIjxh7,-0.078365314,0.114001312
Fnk67FpyMA,-0.124054939,-0.050442893
OGvN8Fn21T,-0.020609014,-0.021772375
Ogu2mOF5F0,0.287544989,-0.151596012
pmvrG1rW5n,0.051245829,-0.01920238
w4r8uzwKZC,0.201324094,0.056783914
wsZEAxQ959,0.186145206,-0.133568835
GGB4IstXAE,0.018282183,0.124474328
d6pw8y3MOX,-0.161489231,-0.066277684
q76ZGF1qeI,-0.110026035,-0.066277684
OfAz9EW2r6,-0.110026035,-0.05779924
9m1gERX7SA,-0.110026035,-0.066277684
09umOtFMnQ,0.110698094,-0.014571987
pCKx5R51Xj,0.017513728,0.115949191
OGkzBtCyws,-0.004423073,-0.106087066
gjvzWrTElW,-0.007338714,0.087772456
FnJ9M7dB9w,0.001601459,-0.20922229
cZakajypyr,0.001601459,-0.172638881
6JdtASAltx,0.001601459,-0.20922229
TEIntzEwlL,-0.103010073,0.125814316
98dVnJwlbG,0.037848339,-0.079596359
PnxAkp26Im,0.01282948,-0.082985071
CV4kyKfmvz,-0.003143137,0.006514671
zZOPkk3hDv,0.111528479,-0.018418404
8ATa4tfmFb,-0.110026035,-0.05779924
2oJci48LwW,0.125074055,-0.000925687
U5cjGlwQol,-0.000487891,0.122325999
tKybH8VQ32,-0.110666449,0.01889194
s8Q6d3yX9Z,0.111528479,-0.119635616
i37Dvi36Bz,0.014059713,-0.207405517
AnTIjev5GS,-0.110026035,-0.05779924
EOlVZFfotQ,-0.130631855,0.072313796
2mvm6GI03D,-6.422E-05,-0.071789526
GeCsuINeT1,0.076098785,-0.032912892
FuuiQFqtij,-0.170904469,0.03383461
phjGKUQrBQ,0.006884322,-0.033000574
arndEjn9GH,0.111528479,-0.018418404
AZvwETosVR,0.111528479,-0.018418404
DD2ihUSnXk,-0.032040088,0.162009304
JYPkMGeI4C,0.182849596,0.027599994
mc183HKhW5,0.040585654,-0.016581681
DgKstn7IrZ,0.189476275,-0.084438486
QhkwOCJMPT,-0.076215432,0.060993797
x3MDlAhDWv,-0.093977933,-0.036378742
uZxYoe1x3G,0.026569725,0.076783086
f7U1u2yEHL,0.113703464,-0.003417079
zWKgiKS3MF,-0.071929343,0.040465795
hbvHNKPFlp,0.125476907,-0.049869663
lWZHAot5Th,-0.099711625,-0.00652064
zDPTmFeiE1,-0.118355311,-0.025249609
jH9y9qg0ug,-0.047846241,0.118424102
BvDel1y56t,-0.05594001,-0.015835182
2r26CtQxIJ,0.13053825,-0.078738835
HM4daDdRXr,-0.024549187,-0.023550367
x7Iamr9hoY,-0.085155082,-0.036580337
D7xjceBcOo,0.037866834,-0.012231544
5W3UdolbMI,0.0726884,-0.006674895
D76jHyq5Mx,-0.010165355,0.061265995
fzxNXpFJb3,-0.020543303,-0.064606947
C3GE3XV94Z,0.047329571,-0.056341711
MLFc3P6XFw,0.047329571,-0.031650426
S67K2vqDGG,-0.006607893,-0.041491135
nMYi9cVdn4,0.009883252,-0.109555911
L71N6DkCaV,-0.001326055,-0.04695918
ulc9FNkiAV,-0.001326055,-0.055437624
vQ02SqnuwR,-0.091215324,-0.002099615
YnIcpWBGOM,-0.027719986,-0.06956367
nsnk05l7SV,0.060909746,-0.018395627
MoGPbGzM8g,0.030149583,0.033871468
kiM65yDZkQ,0.024704544,-0.189334326
oHnLaDXgkO,0.192755894,-0.027585355
WtqHiyJTZJ,-0.026385499,-0.007728855
vyPu82X9Bq,0.104416133,0.108784975
rH9srK6fCA,-0.02261629,0.133924665
FLTYr2DFnK,-0.024452472,0.22691773
OyZKC9viya,-0.064923362,0.027980982
SxbU5WGs9e,-0.222765709,0.081302132
1w0j51Fd5C,-0.024452472,0.190334321
3tzCaEBXTW,0.105661328,-0.013023361
yCzfvfCMRr,-0.055127279,0.211834947
mfcgWilL6s,0.08224014,-0.04518234
OeJr5DXYit,0.10094521,-0.10138192
XE45f9BbVz,0.084710716,0.157638619
C65aOMdC8E,-0.012555417,-0.010244395
UYgfZ0VnVY,-0.03041027,-0.014942229
Bpft5zWdMU,0.030916906,-0.019760462
Zqo6lMoDnA,-0.007821422,-0.05909791
rP5L2OzPll,-0.317439816,-0.187981351
ZAEoZln2QQ,0.15041647,-0.12415746
DWQBQXbmEg,-0.090114688,-0.01283608
Hup2qrn6AB,-0.000993576,0.041313586
fV4gztqyuV,0.140905104,0.230634113
NR4ZROpSY5,-0.001760684,-0.100443136
RuJaibBVC0,-0.004726847,-0.056408861
PJWj1KrJxE,-0.011726487,0.030588139
iClO9O3LIV,-0.047632974,-0.046734023
zUovuhncON,-0.139349009,-0.237022497
JYgR6PnQFC,-0.032439787,-0.094340122
p1bbDMTJkG,-0.01083479,0.053441135
mPmQwHgSjB,-0.083908268,0.163956382
sq4pvf5giC,-0.041310405,0.004225618
0d0soL9dyP,-0.216587895,-0.056176838
sHGjL3PnvQ,0.054222401,0.000872492
b4yQeqqA8F,-0.036782747,0.095541366
UA9I8A3WuY,-0.051595279,0.04399397
wQhOYMqZmM,-0.015877348,0.149670965
UiaeWbKzwq,-0.232015569,0.112995883
XshK9l6ibl,0.116177339,0.059126172
S1DAQrw58U,0.045886486,0.006943591
oi5cTm1oyC,0.160364654,0.00410612
iKWVRUJRpi,-0.015877348,0.149670965
pX936vrlkD,-0.015877348,0.141192522
5I2U7XdAJU,0.061520426,0.031616415
zfTNr4maIw,0.133012283,-0.026612963
P9R326P8Ch,-0.222765709,0.081302132
TCC4rpV20k,0.026386126,0.015207751
12I1aEjf6c,-0.230451162,-0.064783753
9o8H29tK2m,0.108616215,-0.030980026
X0r9t6kD1Y,0.091971167,0.008443121
cHlvyBYZMb,-0.13555395,0.103282592
rTQDYUCetw,0.080906465,0.014988129
we6VUNSHcS,-0.000745332,-0.009850311
cpEBtci1bQ,-0.03704085,-0.120914372
IeZJ6CbQDv,-0.0109006,0.035199615
2CspHNHFuQ,-0.063977052,0.034228712
Cux9QwlEvn,0.062441031,0.025644477
HWdFFfsvfN,0.039384144,0.093985261
rHCKZW5TWa,-0.005298509,0.07680357
UnDSifPyVh,0.114440583,-0.134460828
GWOalHYKW5,-0.0041638,0.212761575
AzpeVRlYt4,-0.028948702,-0.100772087
BzxbgZSARK,-0.028948702,-0.084559246
fVnDjuPbOj,-0.100385807,0.042497299
YTGb1NbVJu,0.086125132,0.029279445
NrBF7PXvA4,0.030854219,0.153365849
omgGm7aoQ8,-0.056818365,0.023110398
rNKv1Rk0HA,-0.0373388,-0.096708318
yHStTMfyGm,-0.028948702,-0.082126768
tf4uElwXXA,-0.028948702,-0.076080802
trLLdB8GWp,0.079377041,-0.076007626
vS3SZ06lE5,0.08961306,-0.004157487
F9PHaxMpG9,0.034197321,-0.106637622
AzHXFbeI8t,0.034197321,-0.098159179
mpzxQmpegz,0.042539089,0.072389225
ZysoFCHUGJ,-0.093384539,0.003807031
MHIhsHgzd1,-0.056818365,0.009274962
MHu2y8TZZm,0.023364154,0.006138173
oGE827MRXz,-0.056818365,-0.017010226
oCh8RBTSbL,0.045173791,-0.145802104
5WUG1MtSeS,0.078511663,-0.17977367
242aLOzq6O,0.044409805,-0.011681026
MaQzGoPENY,0.085539543,-0.135237669
ehrrxqBRPc,-0.047633829,0.249804952
PCFqR6fcKf,0.134937228,-0.023449588
eo0NyZ2hbs,-0.095380299,0.119580161
UYKN8FVJ0x,0.007588525,-0.036880791
xUpG6goPh6,-0.068326117,0.012332168
t5jreIM5JI,0.027848873,-0.053894183
uJrGoWQsur,-0.08667825,0.012332168
vaPl9Yakhi,-0.048897222,-0.073663249
YlM36FaGg0,-0.010674013,-0.058241387
gVynINJReL,-0.157810866,0.07818234
VFRLuMtk9m,-0.146607737,-0.011434864
2Tns6BVbzN,0.060080816,-0.072914694
ycAjwebwx6,-0.011012334,-0.031030752
XI9H57wbta,-0.053419577,-0.002722984
ks5mTDSHXO,-0.019645488,-0.054161105
k8Du3t5mAX,0.046938461,-0.113679881
awoSOp5Tgf,-0.093115588,0.031542128
cNEDexi5PE,-0.000734134,0.02227419
J5y51w308L,-0.375283761,-0.047934359
8zVQes8IPS,0.075835674,-0.10434309
dbPptuSd3H,-0.106328752,-0.126618027
X2H39mNrKu,-0.130694105,0.033671222
bDkfpd7vNX,-0.009380633,0.014664395
pbgbcSAdIs,-0.050811206,-0.007937165
wORVEhfzQx,0.214067619,0.066701226
827afCqbNB,0.012074309,-0.007604802
y3ZWMB5PMi,-0.100387675,-0.015251927
k0JrW84bLa,0.057330295,-0.020710387
UXeCqD8SeN,0.005979578,-0.056524513
G0Ukm08Tcg,-0.039143798,-0.056373571
18Y1V0weA3,-0.117509358,0.036544867
zBXEHOonzQ,0.009431072,-0.052838903
O4EHQmN7z7,0.253191605,-0.07430104
7mrGHer4ea,-0.001297168,0.017671163
hjtrROr5jg,0.017205427,-0.040848281
sB6t00aN2Y,0.016654429,-0.061082455
WUwq4Mga3A,-0.05622905,-0.036051838
M5seIAOPBe,0.001398026,0.011416025
tFtOFQhg29,-0.01289657,0.005679051
vZwrhfF5hB,-0.004530328,0.030247815
UJttnSrxPE,0.085381832,-0.103249004
69jkIB6W8t,-0.04150139,-0.036892822
GLNgu5avNI,-0.050698234,-0.027526701
RhqoFBrxyz,0.013179543,-0.039984925
Z0V3WzaSMi,0.031676577,0.04076658
UgiZD7ZuAF,-0.043410979,-0.080556142
SEzsm82hYi,0.013388865,0.011532076
Y68RqqvVOc,0.010161206,-0.058106874
JTyua7SMah,-0.034212244,0.055865295
BWQDbUPKpB,0.099117641,-0.166504383
DtMPDGAdKS,0.109846897,-0.135978732
b0wYjOvXjy,-0.052051995,-0.100475005
NIbcHfJFOM,-0.131070741,-0.009361401
NGj2zm7wmc,0.119918591,-0.118066717
U8U9cTiNKH,0.018298634,-0.039512538
VrqAoEV4ty,-0.0423133,-0.001646364
KQpjMZCpTx,-0.159758374,0.063330345
015Mv2y2KB,-0.02047822,-0.023571889
qj1OraI8Z5,-0.040522208,0.129735855
pgaptsjO84,0.0744137,-0.067333942
ja4CEuMn5i,-0.077693992,0.140399384
HhsJaEZGJk,0.070323069,0.06571335
obDo3P6cuU,-0.038032272,0.246024999
XGNsVRboFF,0.0382051,-0.03331441
sZK0sM25sV,-0.061107826,0.04549794
3ruOjvMkme,0.17470136,0.045491737
oMUFeS2RBv,-0.012166931,-0.051331598
sYRW2KnkTK,-0.002494952,-0.126394296
szmGDv81WI,-0.042668009,-0.048886935
y2FvIKldM2,-0.004913757,0.061985406
oqf5MQzYpD,-0.070719138,-0.023141519
Z6NZZfnDqZ,0.051384555,-0.065039689
NPENi5qaXo,0.009965464,-0.006535367
ByTyg2TlPl,0.021488272,-0.005799107
dCOpNjHKiK,0.14619505,-0.024658659
lKexg9f06K,-0.006348755,0.107369267
YvouSst9xY,0.006406066,0.005594537
mVqN2yaWyH,0.073670753,0.077795
ahnOjU6c0n,-0.001364495,-0.09598261
Ij5RCRd0rp,-0.007755799,-0.052709154
avqp1p8Cfs,-0.001326055,-0.041526974
G7zMRss2EM,-0.021248621,-0.030922942
zegBufCVqB,0.021493269,-0.057720272
VPxalO6go5,0.182549325,0.006594173
sApxfsUHWm,0.067643322,0.024452094
gORWa6zUqh,-0.005551578,-0.063726886
JuXHARs0H5,-0.030900293,0.350896062
79vU9ugzYt,-0.032664353,-0.039643541
xsI6hGi1jn,-0.028397474,0.348252206
l94PDGdTZ9,0.009157667,-0.050708726
MHTni1ul8c,0.060622119,0.094315856
bUQHlQqpFE,0.003613857,0.075464908
02kPjyT7fK,0.021826828,0.023406978
OUk3vhVUoH,0.006281993,-0.014817917
jNlL2UfdWX,-0.002510127,-0.077813002
P3zdd5P1Kp,-0.066600627,0.024816211
lbKYmKiFQ8,-0.042333095,-0.075098312
HwaZG0ujAE,-0.002014699,-0.055229711
SlmvthwZOQ,0.059534267,-0.10079543
iqkWX4pIoZ,0.069251448,-0.036949366
eP8ygT89VP,-0.070688283,0.024380211
SXfONGYRxu,0.060660255,0.132121245
bZzZS1XLuQ,0.093023921,0.237643826
kGvr2Wr9hT,0.011359629,0.115949191
dDIRwiqBXe,0.011359629,0.124474328
0POseIB2xk,0.069657338,-0.050471783
db1LFB1HUA,-0.026462771,-0.019934238
aKg5fN4XjL,-0.047175308,0.002861426
ZdJD8YqZw3,0.010482988,-0.066632012
NEHXBLWaXN,0.064480481,-0.020710622
IKKoS7lqC7,-0.01210229,0.072900433
tLt5KY60N8,0.060868311,-0.007173301
oCjxRiF9HN,-0.002628477,0.068586767
xajsY5GwY5,-0.004443165,-0.106600868
7iCI5zVpr7,0.045809167,-0.013457003
c9VVi3zRx7,0.173762838,-0.052676693
PoyEy80Vdu,0.02223127,-0.000297169
o6Wjkr0psF,0.00999368,0.063134452
V7Ws59Ed7i,0.007759937,0.008711974
mYuH9JkGlv,-0.07060877,0.172868418
2SXr7Vpq83,-0.026084507,-0.052596621
zizs9QZcSm,-0.096419422,0.139265097
4OsE3Qky7m,-0.096419422,0.20053979
AxVu6auA4m,-0.007664151,0.022449522
8cgsB0WiqP,0.074858058,0.095408561
E3Pud150wG,-0.014598194,0.188365602
Eq36K6l6j9,0.113959055,-0.003954443
AJAqAopF25,0.277884956,-0.009298665
oncZenLUQl,0.080500333,0.10347875
VmjhoVpQmG,0.240875892,0.012907401
LTAkCHobrZ,-0.29022596,0.081662238
wYChMYNX7d,-0.001297168,-0.014041446
ASUiNMbHwj,0.008447624,0.081117382
WntrkcCXYu,0.222194435,-0.020254712
5J2oH9OR52,0.0021772,0.130804443
BgiHWi2eut,-0.036782747,0.095541366
Q68szL6QZE,0.266091388,-0.075474588
QVlA1uuMHe,0.042635641,-0.043219348
y5QQevVoO0,0.019812894,-0.008042502
zB8rSRV55x,0.008044277,-0.00793607
1k4Q2fFxLE,0.18265724,-0.017065035
v0NYZvWyRR,0.004286724,0.06573805
OiXZZe5w9w,0.054155879,-0.05405848
e3fWTHWb8o,0.010681709,0.066346161
9Ti1ebbXut,-0.031825336,-0.037183392
c751ZMZ42c,0.298440313,0.007372562
6sqWmdmwrP,-0.136866778,-0.015198805
PTdkwPuFPm,-0.032469361,-0.089564011
Mte2QDEhVh,-0.11076374,-0.095816654
ztwUhEDecK,0.00012309,0.090168063
a5W6fIfsO1,-0.002532075,-0.146922274
XGhmyWJdAk,-0.029371885,-0.074750325
HwgjOV6dNI,-0.087965423,0.005085837
IZpkTtR9Yl,-0.034267814,-0.020725664
nkq6OAIOjH,0.013693287,-0.012375971
H7BCSIL79R,0.032543443,-0.053360975
wUQSNbN3eT,0.028452579,-0.058981802
zBttH0XLLQ,0.140889449,-0.071015083
DgmOYRMdxj,0.017191599,0.024875601
DxV1B0u2tj,-0.024452472,0.180323824
J5VK5M534D,0.009751873,-0.07576632
mUp6DL2dk6,-0.011589788,-0.010457039
dVIPfvJqm3,0.117074598,-0.061998223
JYHWizZiFr,-0.079947637,-0.020949274
Fpj8H57ty6,0.047173029,0.030372835
Q0IEtmRqHD,-0.225100273,-0.167716292
M5WRAh22dp,-0.355206568,-0.064605233
k2zDeRp3oE,0.179344385,-0.004117187
FOBiknaR6G,-0.114972733,0.003042305
RjAsVq5eRe,0.000817334,0.018544252
VcqhpgqNXV,-0.033190718,-0.046099527
NtgCsNs0oy,0.011204213,-0.007173301
GtjtwUgCaQ,-0.006218686,0.023465034
pAbrc0NZoT,-0.116306613,-0.000918594
TkyIxQb6Bh,0.014481076,0.013439382
OGVUsjNBaJ,0.004026414,-0.00457254
9c6nDJYrrj,0.029993329,-0.004518537
HG4ACCQDiA,0.087865218,-0.034486806
2K7SyAYT9n,0.172531129,0.056419802
pOfdaeqOeM,0.041739597,-0.051602148
n0RECpglhZ,0.161008329,-0.024581414
jfJHMI2i1C,0.093023921,0.237643826
rKaE1OZHqU,0.076401447,0.237643826
jyNpg3XFVj,0.039837093,0.202843946
LEn6WSFTPx,0.205003354,0.17885946
9WwjMsqGux,0.001569331,0.02799005
x0UXCn5mZ7,0.457345382,-0.173387413
9E6dkmpUxO,-0.030900293,0.350896062
ueG45FCsCb,-0.051223035,0.122158554
k9uSnasUFi,-0.034412057,0.073809206
SZhhOBdrz2,0.031020624,0.112817198
QMWHQqmlA2,-0.068361857,-0.120969015
Cs37R1pJzX,0.065121587,0.017701764
CxOMJgXmXt,-0.000734134,-0.09254421
NupvX3JT9g,-0.018256767,0.100396046
65bp5Zb5td,-0.064950273,-0.055633463
hR3x5NbcZY,-0.004207355,-0.024276473
d3zGVSP0EJ,0.009306911,-0.057476248
D077aJLM3Y,-0.025602794,-0.085497581
EtKfsHYF7Z,0.018451786,-0.031692261
GMUApKdVNQ,-0.102640607,0.101031496
h1noM9r2U9,-0.185844355,-0.046260459
HZir8SXYGA,-0.006512583,-0.230538604
LODcl9gcKW,0.00293769,-0.085315734
qC7VTlwmom,0.000350636,-0.040001433
WnJlRR7ZHr,0.070335752,0.005822603
oyOOjFzqCt,0.120006044,-0.108355052
yaxpTeCryH,0.058942946,-0.038329604
Z6fcAho6UM,-0.206729521,-0.032414137
nhKY9NRgzk,0.186237352,-0.084617376
BJJSeA1FKI,-0.023773192,0.068319957
su9CbST9oR,0.12615705,-0.009377761
mrnDrUStUQ,-0.162536079,-0.020818223
mkpRLL1mg8,-0.029087722,-0.199780021
RCh0NfOVbQ,0.058088,-0.038799296
jInx470K9I,0.032104168,-0.032755539
ERJGQkk9tI,0.00313913,0.136859893
uBRBuNnyKF,0.001300818,-0.01594383
AVnr6kSHwY,-0.021231754,-0.030920654
MVCl0HBBuE,0.094173822,0.038166599
T1JCuRiTqS,0.031149188,0.035277138
6mEtIVYANE,-0.026965219,0.24395966
qrnFzYxYk0,0.001138416,-0.024638688
xjjwn9Mb0x,-0.088890432,0.002384243
kw8WNPYWwv,0.237695305,0.014058745
mxv3yBSWcT,-0.051527119,0.059664611
UXsU3SIOAH,-0.045055827,-0.207229596
ZrEZMofzER,-0.073803331,-0.009950129
m7648gggZ5,0.002176971,-0.081970611
rfhrpWUMya,0.119194578,-0.076522998
gKrEbPDbQH,0.086245667,-0.01172363
uvbhSA6Z5Q,-0.13455324,-0.015698438
v69K4pmjE0,-0.015934559,0.02369277
lLuCTpWXOw,0.034464703,-0.041758111
Esnp1g4RoI,0.190212862,-0.024279613
zwWN3McjyG,0.038484051,-0.036372599
IhFGwd7SSO,0.033505276,-0.130047371
JqqPIZkgyn,0.004304001,-0.076318902
C38gCZVcU3,0.023589082,-0.091078019
8CTX79c9Q5,-0.135925079,0.023760379
rGea7EYxS3,-0.135925079,0.032238822
80ApR8GCS2,0.038957385,0.004636392
hiJqUBwEIG,0.018702238,0.017481401
xwql3V0fUA,0.073211456,-0.033457263
HLs8jxohgm,-0.075160903,0.036746781
bVI8gnDYHi,0.045664533,-0.067543045
bb9DwYBx5T,-0.151735003,0.036012507
QjpoyWpvvd,-0.002035347,0.03051303
sasxppvDAa,-0.011959572,-0.001743793
9PEg5QOabz,0.040300751,0.125470789
Zje0QZP8wL,0.00475017,0.047721881
jtiQCbM8zN,0.308524045,0.029554173
k3n82doDDd,0.050144319,-0.055767914
Q3TrmblZ8B,0.121541243,0.005038536
pEnGmKMFqx,0.119578659,-0.096721442
ValuWzeEoT,-0.093852482,0.045196467
W4oO65cExS,-0.002003607,-0.038352016
kYL2hrrW9c,-0.134173335,0.032615003
1hMK9Ye5R4,0.05770135,-0.009605424
qcmLA9PdgE,-0.005771769,-0.111643087
3hGMZMjZFe,0.065194789,0.017664159
xL1hx8bRwz,-0.05333944,0.012939473
iCfnPSRf1b,0.003381685,-0.049758754
3hJpnRYUoV,-0.012806263,0.024503629
5T0BiXMWYE,0.066712477,-0.00458663
THUfDoe3N8,0.004224659,-0.010926474
FRGktBt3Eo,-0.043080469,-0.027041763
erGH9nLKlN,-0.234242463,-0.000818629
94Jwp0cZps,0.056442922,-0.099008992
RC8uzrzeJM,-0.170825677,-0.005607948
u2aAf8Q1tG,0.10188535,-0.08087712
YhkhSGph6q,-0.066376787,-0.017138672
51mUpTU1yN,-0.094594193,0.029492923
xrJ0eM7Ab4,0.058362052,-0.007563288
D2274uX9Ys,-0.044668334,0.009976707
TS7ARSAy9n,0.025872893,-0.042592177
FpsusZezNi,0.10423733,0.237643826
DkMPwlpCjx,0.092345608,0.017701764
j0KmQlQdpq,-0.161478177,-0.009116961
UuEH5AzeuC,-0.211632951,-0.039554335
pcKagFFoN5,-0.005893502,0.005126436
RP34GQdxcp,0.061166867,-0.008518369
HGitfIKJPk,-0.166664058,-0.072599138
SQvMxUBvwN,0.035539285,-0.009642872
WfPejgtowk,0.092345608,0.040296584
6UJRr0ghAO,0.035808236,-0.049695176
NqUQtIqDjM,-0.093745532,-0.145097916
ZbLsAqIJaT,-0.094594193,-0.007090486
PvC5Nn4DDw,-0.15916662,0.032155644
OBnrnzUmO8,-0.105198156,0.112003079
tsVJSSqLIQ,-0.018939469,0.068970102
DK87jhTsu6,0.004217463,0.055070334
3kq4lT85Ij,0.088160684,-0.055790086
v3hdFt7xb1,-0.008109294,-0.070375275
9yhKTq0yWy,0.064772232,-0.001117734
joMMIvEjln,0.024975838,-0.064864739
MENgQDjOex,0.179475966,0.082277617
nLRneyKCgm,0.059594748,0.016835749
0dkZru7Kuh,-0.11084456,0.024655452
XdYJ8LaufR,0.001538489,0.06790546
1UklcGdE0W,-0.022698326,0.141227646
PEyOtipt2t,-0.166385714,-0.061783871
d6TmoGPE3t,-0.059603065,-0.057346395
cJMyna9Mha,0.25386312,0.201897506
u3PezXSLYH,-0.002453961,-0.042947894
uo4zZxf3SA,0.099358238,0.019006519
7OwwGowfeL,0.0572341,0.009487229
yeG26yEiu1,-0.026590805,0.012827371
G6WoTzkYEn,-0.024991726,0.044705263
chNunEr2Ma,-0.018973635,0.089255789
LM6cH3SCOc,0.020470296,0.17181075
hEnCsuOtuQ,0.024980741,-0.026531815
jRIS0PvoLF,0.020470296,0.155597909
6WVJuxBeD8,-0.111117878,0.155853737
whxuYKXNj1,-0.007284926,0.037073588
7PjuHWzePd,-0.045456634,-0.091514537
1Myf3ZIjxu,0.087482661,0.05792952
tcYNt4PZng,0.08996587,0.030372835
yRIsZ4WMS3,-0.026590805,0.030910603
NGVLsDU0aS,0.007223674,0.023828385
efl7NBIT9C,0.185548097,-0.082744341
PZAbOZcAU1,-0.049064401,-0.078185429
Rb1BiZy2GE,0.246914575,-0.162929443
N3BHW54TbD,-0.222765709,0.081302132
Kq0H1OaPYq,-0.097324029,-0.178099366
XG2zcFYAFD,0.007223674,0.023828385
G7XDiDtZpt,0.000677804,-0.024774378
G57fr3TRVC,-0.002205769,0.022139928
TcAM85B30O,-0.083393648,-0.017003392
IqynwNKxty,0.004232075,0.210619828
a2g3M75UP6,-0.007724724,0.047790529
zbhKd7KDPX,0.005221992,-0.019801939
vAxoyqPPrN,0.117074598,-0.06729287
9SEgcHbpAF,-0.047687052,-0.10114667
ZIIEFPXNRA,-0.051455158,-0.034077291
Hv6lZ77epq,-0.047687052,-0.10114667
3jO0CyksBt,-0.047687052,-0.10114667
z9Adlm4XyI,-0.047687052,-0.064563261
z51JxJ2irJ,-0.006152725,0.05007911
V8GkdOHN1S,0.095668711,0.030815972
ucjMPQeZCu,0.061400101,-0.072271978
p3SakaWErQ,0.030876669,0.076233789
rnuYCBEkEf,0.001933587,0.011416025
ytdp44c129,-0.023697186,-0.039481429
GgYWNdaM3E,0.019899449,0.013808374
DFkX9gbodY,0.014973852,-0.012375971
5TBNYDxKYR,0.064242301,-0.042824643
g71Md7nkkZ,-0.019699823,-0.012796503
A5PaWFdSww,0.045821093,0.043324383
bgrmbKIbnO,-0.026590805,0.012827371
7XnO94S9v6,-0.000193002,0.081792274
Ov9WXTLCcW,0.057901024,0.0897471
gwsn9zPHpl,0.033849041,-0.049137613
qP5JZEio8f,-0.080112789,0.041584296
SDBZ3kWKTb,0.078939045,-0.009083637
DVlFu95zma,0.160644894,0.045064955
NwJ3YrWKDL,0.01230187,-0.096428801
VXiVp4gNZy,-0.001939759,-0.118161469
0uBNDBWKfr,-0.098899961,-0.031212314
Q8jvCkYVS7,0.144574451,0.029136605
5zTIAQVuUE,-0.013174631,-0.059644395
bijtYp2Jgx,0.003033968,-0.053450507
T1cf914P3j,0.17725414,0.05505668
eaMupqdglO,0.032285673,-0.102513974
c9HY0OJzkv,-0.018096509,0.028181959
sbOxMX8Cbj,-0.008686068,-0.026944403
fID5dAglxj,0.026431355,-0.105217502
AYbdWtvGpY,-0.059603065,-0.109310471
ixKexAiIp1,0.110506336,-0.155029832
4KxdSCVbEL,0.110506336,-0.118446423
CoIYpT0b1U,0.10673823,-0.082118481
1njIRdzBEf,0.110506336,-0.155029832
7pCS4UPORk,0.007888569,-0.201030685
d27eof3uQX,-0.058749658,-0.052268653
NkUYFleo9I,0.123890629,-0.025168859
R2EiXrpAkl,-0.026208056,-0.130366933
KiLhEZWpuM,-0.084369245,-0.097142826
CDtBXRW9HD,-0.007724724,-0.076714664
DaFwx25X7x,0.142478373,0.045318219
zBomPJchhP,-0.05622905,0.005776464
CwugnDFGAm,-0.007724724,0.057351326
kOfH3ExvvC,0.0826225,0.142221895
YAflbS9gdz,0.014386639,-0.007173301
3dR5hLru1a,-0.004182109,0.024144453
EOq8gfdr30,-0.093410038,0.003208568
7dfCAvlRsM,0.063808295,-0.021083301
ySDvgOXRvr,-0.173480841,-0.061951781
XoA19J8yuv,0.007223674,0.023828385
Tgl1EF15UI,-0.091704956,-0.119858704
VbkXU12XlY,-0.083819777,0.005497334
VgAhFJqTrv,0.103604905,0.104371759
Bo2aFIDmqj,-0.007724724,0.047790529
gX45VMm4kG,-0.216947038,0.092890483
HtDqDQ9Hyu,0.027354615,-0.067825015
cfrz8nV8r4,-0.063597585,-0.057346395
34eGYI4fkR,-0.004108134,-0.021211389
XwDTBj3B6m,-0.216947038,0.092890483
5CMXE7nZSs,-0.240681685,-0.227969316
nd992sSsri,-0.01165321,-0.035188213
